2018-08-18,5.474
2018-08-19,5.462000000000001
2018-08-20,5.3229999999999995
2018-08-21,5.235
2018-08-22,5.2010000000000005
2018-08-23,5.255
2018-08-24,5.167000000000001
2018-08-25,5.111000000000001
2018-08-26,5.071000000000001
2018-08-27,5.056
2018-08-28,5.046
2018-08-29,5.011
2018-08-30,5.032
2018-08-31,4.97
2018-09-01,4.9
2018-09-02,4.9030000000000005
2018-09-03,4.837
2018-09-04,4.869
2018-09-05,4.803999999999999
2018-09-06,4.81
2018-09-07,4.771
2018-09-08,4.727
2018-09-09,4.7010000000000005
2018-09-10,4.628
2018-09-11,4.625
2018-09-12,4.638999999999999
2018-09-13,4.6819999999999995
2018-09-14,4.647
2018-09-15,4.56
2018-09-16,4.553
